585782875884277761	Wed Apr 08 12:34:55 +0000 2015	bbc so biased, glorifying left wing demos against ukip, all don't all like left policies but don't disrupt their campaign #battlefornumber10	glennp3001	glennp3001
585764917434834944	Wed Apr 08 11:23:33 +0000 2015	polling card arrived today @uklabour ! bring on the #battlefornumber10 #labour #everyoneshouldvote	Harriet	ethicsgirl
586271889909293058	Thu Apr 09 20:58:05 +0000 2015	villain of the day: tony blair  #eu #eurozone #battlefornumber10 #leadersdebate... 	John Smith	Unionbuster
584022936467693568	Fri Apr 03 16:01:33 +0000 2015	" 
""@kayburley: oh yes we've done it again. 
be serenaded by the leaders #battlefornumber10 "	Smurfette	TheLivingSmurf
585829456754974721	Wed Apr 08 15:40:01 +0000 2015	just a reminder of tory history #battlefornumber10 	Phil Summerscale	swampduck1968
585932922139586560	Wed Apr 08 22:31:09 +0000 2015	tory: when you look into their eyes you can almost see the crave for greed &amp; power.  #battlefornumber10,#london	Citizen Shane	WorkersRevParty
585815091507044352	Wed Apr 08 14:42:56 +0000 2015	#runave: usa destroys the middle east to drive immigrants into europe to destroy the eu. #election2015,#battlefornumber10,#lbc	NewsFeed	RealNewsUKfeed
585548833037377536	Tue Apr 07 21:04:55 +0000 2015	"100 leading doctors sign letter accusing government of 'withering away' nhs in england.  #battlefornumber10 
"	Qaiss Uddin	mylamajustsank
585851146914377730	Wed Apr 08 17:06:12 +0000 2015	save the nhs:the corporate asset strippers are hovering. sign here    #battlefornumber10,#london,#uknews 6	News	RealNewsUK
584031785127780353	Fri Apr 03 16:36:43 +0000 2015	31/ there is only one party who should be anywhere near power! #battlefornumber10 #voteukip	UKIP Team	UKIP__Team
583940049273774080	Fri Apr 03 10:32:11 +0000 2015	will the audience and burley dig their teeth in as much as paxo? please take some inspiration. #battlefornumber10	Joni Hubred-Golden	joniaynwoxvgyv
584097730810814464	Fri Apr 03 20:58:45 +0000 2015	video: nigel farage: hiv comments were 'hard, cold facts' - telegraph -  #leadersdebate #battlefornumber10 #bbcqt	Glenn Pells	anglotrucker
583918276356476928	Fri Apr 03 09:05:40 +0000 2015	campaign the greatest fatigue in the world #battlefornumber10 #labourdoorstep #40days40ways #ge2015 #anarchist #green #liberal #imtgallery	gordon shrigley	art_campaign
584668777238896640	Sun Apr 05 10:47:53 +0000 2015	comedy #tory toff rees-mogg #ukip are the #tories natural allies  #battlefornumber10 #ge2015 	NORBET	NORBET
585317564856819712	Tue Apr 07 05:45:56 +0000 2015	#ukip #teamnigel #thanet #souththanet #ge2015 #nigelfarage #thanetsouth #leadersdebate #battlefornumber10 	Esther McVile	Ester_Mcvile
586477119691218944	Fri Apr 10 10:33:36 +0000 2015	"energy and climate change minister accepts 18,000 from climate sceptic. #battlefornumber10 
"	Qaiss Uddin	mylamajustsank
586032728656764928	Thu Apr 09 05:07:45 +0000 2015	today's topic is trident and i have to admit i'm backing #ukip on that one all the way #battlefornumber10	Mark	Markwatson___
584680497349054464	Sun Apr 05 11:34:28 +0000 2015	"both chaps look down as support dwindles for both of 'em
#battlefornumber10 "	Fraser Mac	FraserMacca
584429424067682304	Sat Apr 04 18:56:47 +0000 2015	the don valley team today with @carolineflintmp at ed's campaign launch.  #doncasterisgreat #battlefornumber10 	Don Valley CLP	DonValleyCLP
585446471056654337	Tue Apr 07 14:18:10 +0000 2015	authoritarian party ! #ukip #nigelfarage #battlefornumber10 #ge2015 	NORBET	NORBET
585486245695987713	Tue Apr 07 16:56:13 +0000 2015	giving #bacon #sandwiches to everyone is the best economic plan. #battlefornumber10  	Naked Floors	nakedfloors
585913061745135616	Wed Apr 08 21:12:14 +0000 2015	now why could it be #labour peer lord noon gave up his non dom status tough one #bbcqt #ge2015 #battlefornumber10 #leadersdebate #skypapers	John Smith	Unionbuster
584001017014005760	Fri Apr 03 14:34:27 +0000 2015	if cameron is elected again i think i'll move out the country #votelabour #battlefornumber10	Ell	atfchalkie
585859246677295104	Wed Apr 08 17:38:23 +0000 2015	"@piersmorgan @kp24 
holy fuck! #ge2015 gutted! 
#battlefornumber10 gutted! 
now it's #battlefornumber24"	Speakeasy	dominionIN
584413701161246720	Sat Apr 04 17:54:18 +0000 2015	#tories #osborne #johnson #cameron #conservatives #bullingdonbully #battlefornumber10 #ge2015 	NORBET	NORBET
585815714738634752	Wed Apr 08 14:45:24 +0000 2015	#russia made me pregnant mum. #blamerussia,#ge2015,#uknews,#leadersdebate,#election2015,#battlefornumber10,#london	Citizen Shane	WorkersRevParty
586471493229510657	Fri Apr 10 10:11:14 +0000 2015	the lack of dignity in politics disturbs me profoundly #battlefornumber10 #26daystogo 	Ally B	allybritchick
584432381156790274	Sat Apr 04 19:08:32 +0000 2015	@esthermcvain @annebegg @suejone02063672 elaine c smith   mary doll  #snp #battlefornumber10 #nicolasturgeon #ge2015 	NORBET	NORBET
586431643444887552	Fri Apr 10 07:32:53 +0000 2015	why not dream with your eyes open? #ge2015 #hackney #battlefornumber10 #politics #imtgallery #democracy #fridayfeeling @democracynow_	gordon shrigley	art_campaign
585731754868236289	Wed Apr 08 09:11:47 +0000 2015	do #property prices correlate with the general election? #battlefornumber10  	Property Detective	propertydetect
585810808120147969	Wed Apr 08 14:25:55 +0000 2015	#runave: immigration is intentional. it is part of the plan to destroy people power. #election2015,#battlefornumber10	NewsFeed	RealNewsUKfeed
586129970172399617	Thu Apr 09 11:34:09 +0000 2015	glad to see labour in front. sad to see that 1 in 5 voters will choose ukip. #generalelection #battlefornumber10  	Keira Strettner	Keira_Hudson
585194689713823745	Mon Apr 06 21:37:41 +0000 2015	fantastic day for the lib dem campaign.  tories exposed; labour looking irrelevant #battlefornumber10	Cleggstapo	Cleggstapo
586127799666237440	Thu Apr 09 11:25:31 +0000 2015	the #battlefornumber10 is heating up and even the local cats are starting to feel the tension!#tories #davidcameron 	Summit Leisure	SummitLeisure
585220862665691137	Mon Apr 06 23:21:41 +0000 2015	@curtis1604 sadly it will. a moron encouraging morons to vote for evil morons.  #joeyessex #battlefornumber10	victoriaisangry 	snook1111pie
584085636631678977	Fri Apr 03 20:10:42 +0000 2015	"basic nhs services could be charged for after general election, bma chief says
#battlefornumber10 #leadersdebate 
"	Qaiss Uddin	mylamajustsank
